192,Churchill Suites Miami Brickell,Miami,FL,33130,1451 S Miami Ave,3052312113,http://www.churchillsuites.com/,Resort,2.9,408.92,"Rooftop Terrace, Swimming Pool, Free Wi-Fi, Kids Club, EV Charging, Conference Rooms, Pet-Friendly",155,2026-04-10 00:15:14.962654+03
193,Dharma Life,Miami,FL,33130,1451 S Miami Ave,7865367985,,Resort,4.1,255.38,"EV Charging, Pet-Friendly, Kids Club",267,2026-04-10 00:15:14.962654+03
194,Aloft Miami - Brickell,Miami,FL,33130,1001 SW 2nd Ave,3058546300,https://www.marriott.com/hotels/travel/miaba-aloft-miami-brickell/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Luxury,3.1,195.20,"Swimming Pool, Restaurant, Laundry Service",232,2026-04-10 00:15:14.962654+03
195,Vii Mp Miami Hotel Owner,Miami,FL,33131,1435 Brickell Ave,3053745416,http://fourseasons.com/,Mid-range,3.7,216.80,"Rooftop Terrace, Conference Rooms, 24-Hour Front Desk, Bar",86,2026-04-10 00:15:14.962654+03
196,Fsph 67 Inc,Miami,FL,33131,1425 Brickell Ave,3053740099,,Resort,4.4,328.63,"Business Centre, Laundry Service, Spa, Airport Shuttle, Conference Rooms",146,2026-04-10 00:15:14.962654+03
197,Iglesia Soldados De La Cruz De Cristo,Miami,FL,33130,637 W Flagler St,7863133435,,Budget,2.9,191.56,"Concierge, Business Centre, Restaurant, Conference Rooms, EV Charging, Pet-Friendly",389,2026-04-10 00:15:14.962654+03
198,Acapulco,Miami,FL,33142,1919 NW 20th St,7864521080,,Mid-range,3.3,296.62,"Laundry Service, EV Charging, Pet-Friendly, Business Centre, Free Wi-Fi, Swimming Pool, Bar",278,2026-04-10 00:15:14.962654+03
199,AG Miami Hotel,Miami,FL,33131,1395 Brickell Ave,3054167504,,Mid-range,3.6,153.65,"Swimming Pool, Conference Rooms, Pet-Friendly, Business Centre, EV Charging",354,2026-04-10 00:15:14.962654+03
200,Conrad Hotels & Resort,Miami,FL,33131,1395 Brickell Ave Ste 2500,3055036500,http://conradhotels1.hilton.com/,Boutique,4.2,316.03,"Concierge, Airport Shuttle, Parking",392,2026-04-10 00:15:14.962654+03
201,Cary Motel,Miami,FL,33130,106 SW 8th St,3058561765,,Luxury,3.4,229.80,"Swimming Pool, Bar, 24-Hour Front Desk, Parking, Airport Shuttle, Conference Rooms",217,2026-04-10 00:15:14.962654+03
202,Hyatt Centric Brickell Miami,Miami,FL,33131,1102 Brickell Bay Dr,7864411234,http://www.hyatt.com/en-US/hotel/florida/hyatt-centric-brickell-miami/miact,Resort,3.8,186.26,"Spa, Airport Shuttle, Conference Rooms, Bar, Restaurant, Room Service, Concierge",305,2026-04-10 00:15:14.962654+03
203,"EAST, Miami",Miami,FL,33131,788 Brickell Plz,3057127000,http://www.east-miami.com/,Mid-range,4.8,145.52,"Room Service, Kids Club, Swimming Pool, Free Wi-Fi, Laundry Service, Gym, 24-Hour Front Desk",190,2026-04-10 00:15:14.962654+03
204,Gencom,Miami,FL,33131,801 Brickell Ave Ph 2,3054429808,http://www.gencomgrp.com/,Resort,4.5,275.78,"Kids Club, Airport Shuttle, Rooftop Terrace, Laundry Service, Pet-Friendly, Restaurant, Gym",221,2026-04-10 00:15:14.962654+03
205,SpringHill Suites by Marriott Miami Downtown/Medical Center,Miami,FL,33136,1311 NW 10th Ave,3055755300,https://www.marriott.com/hotels/travel/miahd-springhill-suites-miami-downtown-medical-center/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Boutique,5.0,344.83,"Kids Club, EV Charging, Pet-Friendly, Business Centre, Concierge, Free Wi-Fi, Restaurant",189,2026-04-10 00:15:14.962654+03
206,Four Ambassador Suites Hotel,Miami,FL,33131,801 Brickell Bay Dr Ste 5,3053716500,http://www.fourambassadors.cc/,Luxury,4.2,339.77,"EV Charging, Parking, Business Centre",389,2026-04-10 00:15:14.962654+03
207,Alt Miami Inc,Miami,FL,33131,495 Brickell Ave,7865742009,,Luxury,2.6,131.11,"Room Service, Airport Shuttle, Business Centre, Free Wi-Fi, Pet-Friendly, 24-Hour Front Desk, Swimming Pool",117,2026-04-10 00:15:14.962654+03
208,W Miami,Miami,FL,33131,485 Brickell Ave,3055034400,https://www.marriott.com/hotels/travel/miawm-w-miami/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Boutique,2.5,256.48,"Bar, Concierge, EV Charging, Kids Club, Laundry Service, 24-Hour Front Desk",392,2026-04-10 00:15:14.962654+03
209,"Mandarin Oriental, Miami",Miami,FL,33131,500 Brickell Key Dr,3059138288,https://www.mandarinoriental.com/miami/brickell-key/luxury-hotel?htl=MOMIA&kw=MOMIA&eng=yext&src=local,Mid-range,2.7,306.94,"Rooftop Terrace, EV Charging, Room Service, Restaurant, Gym, Business Centre, Parking",195,2026-04-10 00:15:14.962654+03
210,"Hotel Beaux Arts, Autograph Collection",Miami,FL,33131,"255 Biscayne Boulevard Way, Located Inside Of The Jw Marriott Marquis Miami Tower, 39th Floor",3054218700,https://www.marriott.com/hotels/travel/miaax-hotel-beaux-arts-autograph-collection/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Boutique,3.9,353.09,"Business Centre, Parking, Pet-Friendly, Spa",172,2026-04-10 00:15:14.962654+03
211,Hotel Astor,Miami,FL,33132,14 NE 1st Ave,3055318081,https://www.hugedomains.com/domain_profile.cfm?d=thedownstairsmiami&e=com,Mid-range,4.4,393.57,"Rooftop Terrace, EV Charging, 24-Hour Front Desk, Parking, Room Service, Kids Club",160,2026-04-10 00:15:14.962654+03
212,Eurostars Langford,Miami,FL,33131,121 SE 1st St,3052500782,http://www.eurostarshotels.com/eurostars-langford/mapa.html,Resort,3.2,386.69,"Room Service, 24-Hour Front Desk, Airport Shuttle, EV Charging, Free Wi-Fi, Laundry Service",385,2026-04-10 00:15:14.962654+03
213,The Langford Hotel,Miami,FL,33131,121 SE 1st St,3054202000,http://www.langfordhotelmiami.com/,Luxury,2.7,376.27,"Bar, Conference Rooms, Parking, Laundry Service, EV Charging, 24-Hour Front Desk",159,2026-04-10 00:15:14.962654+03
215,Ramada Inn,Miami,FL,33131,300 Biscayne Boulevard Way,3055398034,http://www.ramada.com/,Luxury,2.6,211.80,"Spa, Airport Shuttle, Free Wi-Fi, Parking, Gym, Bar",354,2026-04-10 00:15:14.962654+03
216,LTD Mdm Residences,Miami,FL,33131,300 Biscayne Boulevard Way,7866235270,,Luxury,4.8,286.11,"Pet-Friendly, Rooftop Terrace, Conference Rooms, Kids Club",50,2026-04-10 00:15:14.962654+03
217,Met II Hotel,Miami,FL,33131,255 SE 2nd St,3053500745,,Budget,4.8,374.41,"Conference Rooms, Swimming Pool, Restaurant, Bar",110,2026-04-10 00:15:14.962654+03
218,The Dunns Josephine Hotel,Miami,FL,33136,1028 NW 3rd Ave,3053791113,,Budget,4.8,548.57,"EV Charging, Restaurant, Pet-Friendly, Laundry Service, Free Wi-Fi, Concierge",172,2026-04-10 00:15:14.962654+03
219,Mas Hospitality Miami,Miami,FL,33131,195 SE 3rd Ave,7867176720,,Budget,3.9,513.87,"Pet-Friendly, Laundry Service, EV Charging, Kids Club, Gym",278,2026-04-10 00:15:14.962654+03
220,Yve Hotel Miami,Miami,FL,33132,146 Biscayne Blvd,3053584555,,Mid-range,3.7,453.45,"Restaurant, Laundry Service, Parking, 24-Hour Front Desk, Gym",27,2026-04-10 00:15:14.962654+03
221,Hst Downtown Miami,Miami,FL,33132,146 Biscayne Blvd,3053739395,,Boutique,4.3,331.73,"Restaurant, Room Service, Concierge, Parking",187,2026-04-10 00:15:14.962654+03
222,Best Western,Miami,FL,33132,50 NE 9th St,3053744599,http://www.bestwestern.com/,Budget,2.7,138.31,"EV Charging, Rooftop Terrace, Business Centre, Free Wi-Fi",153,2026-04-10 00:15:14.962654+03
223,Interamerican Hotels Corp,Miami,FL,33132,270 NE 4th St,3053580661,,Luxury,3.5,425.65,"Pet-Friendly, Free Wi-Fi, Parking, Rooftop Terrace, Restaurant",374,2026-04-10 00:15:14.962654+03
224,Broadmoor Miami Beach,Miami,FL,33136,1035 N Miami Ave Ste 20,3058651631,,Budget,3.1,280.02,"Room Service, Kids Club, Pet-Friendly, 24-Hour Front Desk",80,2026-04-10 00:15:14.962654+03
225,Crossway Airport Inn,Miami,FL,33142,1850 NW 42nd St,3058714350,http://www.marriott.com/hotels/travel/miaas-residence-inn-miami-airport,Boutique,4.1,230.61,"Business Centre, Airport Shuttle, EV Charging, Gym",252,2026-04-10 00:15:14.962654+03
226,Prestigious Life Style Tours,Miami,FL,33132,990 Biscayne Blvd Ste 501,9548256348,,Resort,4.4,233.68,"EV Charging, Bar, Business Centre, Rooftop Terrace, Room Service, Pet-Friendly, Swimming Pool",289,2026-04-10 00:15:14.962654+03
227,Regency Hotel Miami,Miami,FL,33126,1000 NW 42nd Ave,3054411600,http://regencyhotelmiami.com/,Boutique,3.6,84.44,"Spa, Swimming Pool, Bar, Pet-Friendly, Parking, Gym, Room Service",187,2026-04-10 00:15:14.962654+03
228,La Quinta,Miami,FL,33142,3501 NW 42nd Ave,3058711777,http://www.laquinta.com/,Luxury,4.6,103.70,"EV Charging, Gym, Laundry Service, Room Service",48,2026-04-10 00:15:14.962654+03
229,Shamrock By The Gables,Miami,FL,33145,2280 SW 32nd Ave,3055294555,http://www.shamrockcorp.com/gables.htm,Resort,3.6,254.79,"Swimming Pool, Laundry Service, Pet-Friendly, 24-Hour Front Desk, Free Wi-Fi, Bar, Airport Shuttle",21,2026-04-10 00:15:14.962654+03
230,Chateaubleau Hotel,Coral Gables,FL,33134,1111 Ponce De Leon Blvd,3054482634,http://www.hotelchateaubleau.com/,Resort,4.4,81.88,"24-Hour Front Desk, Gym, Swimming Pool, Laundry Service, EV Charging, Business Centre",36,2026-04-10 00:15:14.962654+03
231,Avalon Motel,Coral Gables,FL,33134,4871 W Flagler St,3054459002,http://avaloninnovations.com/,Mid-range,3.2,433.33,"24-Hour Front Desk, Room Service, Laundry Service, Concierge, Bar, EV Charging",61,2026-04-10 00:15:14.962654+03
232,TravelUP,Coral Gables,FL,33134,999 Ponce De Leon Blvd Ste 625,6468449197,http://www.travelplan.us/,Resort,4.2,112.16,"Spa, Restaurant, Room Service, Parking, Gym",392,2026-04-10 00:15:14.962654+03
233,"Hotel Colonnade Coral Gables, a Tribute Portfolio Hotel",Coral Gables,FL,33134,180 Aragon Ave,3054412600,http://www.hotelcolonnade.com/,Budget,4.9,426.87,"Laundry Service, Concierge, Room Service, Kids Club, Spa",146,2026-04-10 00:15:14.962654+03
234,Biltmore Hotel Miami Coral Gables,Coral Gables,FL,33134,1200 Anastasia Ave,8553116903,https://www.biltmorehotel.com/,Mid-range,3.7,184.20,"Swimming Pool, Concierge, Free Wi-Fi",143,2026-04-10 00:15:14.962654+03
235,Wander Pr,Coral Gables,FL,33134,1200 Anastasia Ave,7865346759,http://wanderpr.com/,Budget,3.0,344.94,"Swimming Pool, Business Centre, Conference Rooms, Bar, Kids Club, Spa",296,2026-04-10 00:15:14.962654+03
236,The Biltmore Hotel,Coral Gables,FL,33134,1200 Anastasia Ave,3059133200,http://www.biltmorehotel.com/dining/brunch.php,Budget,3.0,115.77,"Business Centre, Rooftop Terrace, Kids Club, Spa, Airport Shuttle",93,2026-04-10 00:15:14.962654+03
237,Nuvo Suites,Sweetwater,FL,33172,1750 NW 107th Ave,7864729095,http://www.nuvosuites.com/,Resort,5.0,156.63,"Parking, Swimming Pool, Restaurant, Rooftop Terrace, Laundry Service",238,2026-04-10 00:15:14.962654+03
238,Es Hospitality,Sweetwater,FL,33172,1750 NW 107th Ave,7864729095,https://nuvosuites.com/,Budget,3.9,536.01,"Kids Club, Rooftop Terrace, Concierge, Bar, Gym, Airport Shuttle",212,2026-04-10 00:15:14.962654+03
239,DoubleTree By Hilton Miami Doral,Doral,FL,33172,10250 NW 19th St,3056399555,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIADRDT_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIADRDT%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Resort,3.0,284.13,"Pet-Friendly, Airport Shuttle, Laundry Service, EV Charging",49,2026-04-10 00:15:14.962654+03
240,Doral Inn and Suites,Doral,FL,33126,1212 NW 82nd Ave,3056298755,http://www.doralinnandsuites.com/,Luxury,3.9,326.43,"Room Service, Business Centre, Parking, Spa",189,2026-04-10 00:15:14.962654+03
241,Sofitel Hotel,Doral,FL,33172,2335 NW 107th Ave,7865365728,http://www.sofitel.com/,Luxury,4.1,472.80,"Conference Rooms, Bar, Swimming Pool",157,2026-04-10 00:15:14.962654+03
242,Regency Coral Gables,Coral Gables,FL,33134,2990 Ponce De Leon Blvd,7865348008,https://www.hyatt.com/en-US/hotel/florida/hyatt-regency-coral-gables/coral,Resort,3.4,349.48,"Bar, Conference Rooms, EV Charging",126,2026-04-10 00:15:14.962654+03
243,Almar Hotel Corp.,Doral,FL,33126,7250 NW 11th St,3052614230,,Boutique,4.7,198.11,"Bar, Conference Rooms, Spa",265,2026-04-10 00:15:14.962654+03
244,Khr Reservation Services,Doral,FL,33126,8021 NW 14th St,3055998988,,Resort,4.8,400.40,"Business Centre, Rooftop Terrace, Pet-Friendly, Bar, Conference Rooms, Parking",352,2026-04-10 00:15:14.962654+03
245,Hyatt Corporation,Coral Gables,FL,33134,396 Alhambra Cir,3054461209,http://hyatt.com/,Boutique,3.4,226.62,"Laundry Service, Spa, EV Charging, Room Service, Concierge, Restaurant",124,2026-04-10 00:15:14.962654+03
246,Astor Almeria,Coral Gables,FL,33134,21 Almeria Ave,3054433943,http://www.astorcompanies.com/,Luxury,3.4,68.09,"Airport Shuttle, Free Wi-Fi, Parking, EV Charging",319,2026-04-10 00:15:14.962654+03
247,Driftwood Hospitality Man,Coral Gables,FL,33134,255 Alhambra Cir,7866154273,http://www.driftwoodhospitality.com/,Luxury,3.9,194.07,"Rooftop Terrace, Business Centre, Room Service, Pet-Friendly",145,2026-04-10 00:15:14.962654+03
248,Hotel St Michel,Coral Gables,FL,33134,162 Alcazar Ave,3054441666,,Boutique,3.7,174.95,"EV Charging, Laundry Service, Restaurant, 24-Hour Front Desk, Room Service, Conference Rooms",106,2026-04-10 00:15:14.962654+03
249,Wishes Hotel Coral Gables,Coral Gables,FL,33134,4700 SW 8th St,3054455453,,Resort,2.8,291.60,"Swimming Pool, Kids Club, Conference Rooms, Concierge, Laundry Service, EV Charging, Rooftop Terrace",44,2026-04-10 00:15:14.962654+03
250,Villa Cortez Motel,Coral Gables,FL,33134,4700 SW 8th St,3054455453,http://fl-motels-review.com/,Luxury,4.4,114.43,"Gym, Airport Shuttle, Free Wi-Fi, Spa",278,2026-04-10 00:15:14.962654+03
251,Nine Zero,Coral Gables,FL,33134,55 Merrick Way Ste 402,3054485639,,Budget,3.6,357.01,"EV Charging, Conference Rooms, Free Wi-Fi, Kids Club, Parking, Concierge, Bar",26,2026-04-10 00:15:14.962654+03
252,G G Motel,Coral Gables,FL,33134,5121 W Flagler St,3054432868,,Boutique,2.5,315.55,"Free Wi-Fi, Kids Club, Concierge, Room Service, Gym",74,2026-04-10 00:15:14.962654+03
253,Best Western Premier Miami Intl Airport Hotel & Suites Coral Gables,Coral Gables,FL,33134,4100 W Flagler St,3057746100,http://www.citysearch.com/profile/615757314/coral_gables_fl/best_western_premier.html,Resort,4.8,120.19,"Kids Club, Parking, 24-Hour Front Desk, Airport Shuttle",223,2026-04-10 00:15:14.962654+03
254,Ernesto Motel,Coral Gables,FL,33134,4001 W Flagler St,3055416508,,Luxury,2.7,276.79,"Business Centre, Pet-Friendly, Gym, Rooftop Terrace",352,2026-04-10 00:15:14.962654+03
255,Starlite Hotel Apts,Key Biscayne,FL,33149,750 Ocean Dr,3055342161,,Budget,4.4,249.67,"Conference Rooms, EV Charging, Swimming Pool, Rooftop Terrace, Free Wi-Fi, 24-Hour Front Desk",107,2026-04-10 00:15:14.962654+03
256,Sonesta Intl Hotels Corporation,Key Biscayne,FL,33149,260 Crandon Blvd Ste 52,3053650511,http://keybiscaynecondos.com/,Luxury,2.7,370.68,"Spa, Kids Club, Swimming Pool, Conference Rooms, Laundry Service",374,2026-04-10 00:15:14.962654+03
257,R D W Key Biscayne,Key Biscayne,FL,33149,285 Sunrise Dr,7865346220,,Luxury,4.7,181.90,"Parking, Swimming Pool, Restaurant",181,2026-04-10 00:15:14.962654+03
258,Lightkeepers,Key Biscayne,FL,33149,455 Grand Bay Dr,3053654156,http://www.ritzcarlton.com/en/hotels/miami/key-biscayne/dining/lightkeepers/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Mid-range,2.5,341.45,"Gym, Pet-Friendly, Restaurant, Kids Club, Spa, Laundry Service",219,2026-04-10 00:15:14.962654+03
259,G B Hotel Partners,Key Biscayne,FL,33149,455 Grand Bay Dr,3053617163,,Resort,4.2,212.52,"Gym, Kids Club, 24-Hour Front Desk, Free Wi-Fi",70,2026-04-10 00:15:14.962654+03
260,Marriott South Beach,Key Biscayne,FL,33149,161 Ocean Lane Dr,3055367700,http://www.marriotthotels.com/,Budget,3.6,217.00,"Room Service, Rooftop Terrace, Free Wi-Fi, Kids Club, Airport Shuttle, Conference Rooms, Business Centre",271,2026-04-10 00:15:14.962654+03
261,Silver Sands Beach Resort,Key Biscayne,FL,33149,301 Ocean Dr,3053615441,http://www.silversandsbeachresort.net/,Resort,3.1,520.28,"Restaurant, Room Service, Gym, Kids Club, Pet-Friendly, Airport Shuttle",146,2026-04-10 00:15:14.962654+03
262,Ramada Inn,Homestead,FL,33034,124 E Palm Dr,3052478833,http://www.ramada.com/,Budget,4.3,180.33,"Airport Shuttle, Room Service, Rooftop Terrace, Restaurant, Swimming Pool, Concierge",22,2026-04-10 00:15:14.962654+03
263,Travelodge,Homestead,FL,33034,413 SE 1st Ave,7863494256,http://www.travelodge.com/,Luxury,4.9,226.76,"Spa, Airport Shuttle, Gym, EV Charging, Bar",249,2026-04-10 00:15:14.962654+03
264,Best Western-Gateways,Homestead,FL,33034,1 Strano Blvd,3052470079,http://www.bestwestern.com/,Resort,3.9,251.06,"Gym, 24-Hour Front Desk, Conference Rooms",325,2026-04-10 00:15:14.962654+03
265,Hampton Inn,Homestead,FL,33034,124 E Palm Dr,3052476376,http://www.hamptoninn.com/,Boutique,4.0,481.18,"Pet-Friendly, Concierge, Room Service",63,2026-04-10 00:15:14.962654+03
266,Fairway Inn Florida City,Homestead,FL,33034,100 SE 1st Ave,3052484202,http://www.fairwayinnfl.com/,Resort,4.3,502.13,"Kids Club, Restaurant, Room Service, Gym",91,2026-04-10 00:15:14.962654+03
267,Mayfair Hotel & Spa,Miami,FL,33133,3000 Florida Ave,3054410000,http://www.mayfairhotelandspa.com/,Boutique,3.2,294.03,"Restaurant, Concierge, Parking",235,2026-04-10 00:15:14.962654+03
268,Courtyard by Marriott Miami Coral Gables,Miami,FL,33134,2051 S Le Jeune Rd,3054432301,https://www.marriott.com/hotels/travel/miagb-courtyard-miami-coral-gables/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Budget,3.2,227.37,"EV Charging, Bar, Laundry Service, Swimming Pool",89,2026-04-10 00:15:14.962654+03
269,StudioPlus,Miami,FL,33122,7750 NW 25th St,3057169005,http://www.studioplus.com/,Luxury,3.3,212.77,"Room Service, Rooftop Terrace, Laundry Service, Restaurant, Bar, Kids Club, Pet-Friendly",89,2026-04-10 00:15:14.962654+03
270,Airport Villas,Miami,FL,33126,4325 NW South Tamiami Canal Dr,7863346500,http://miaairportvillas.com/,Resort,3.3,523.38,"EV Charging, Rooftop Terrace, Restaurant, Bar",183,2026-04-10 00:15:14.962654+03
271,DoubleTree by Hilton Hotel Miami Airport & Convention Center,Miami,FL,33126,711 NW 72nd Ave,3052613800,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIAMADT_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIAMADT%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Luxury,3.2,533.72,"Rooftop Terrace, Room Service, Parking, Concierge",221,2026-04-10 00:15:14.962654+03
272,Courtyard by Marriott Miami Coconut Grove,Miami,FL,33133,2649 S Bayshore Dr,3058582500,https://www.marriott.com/hotels/travel/miagv-courtyard-miami-coconut-grove/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Resort,3.4,145.90,"Restaurant, Free Wi-Fi, Laundry Service, 24-Hour Front Desk, Spa, Business Centre, Airport Shuttle",374,2026-04-10 00:15:14.962654+03
273,Courtyard by Marriott Miami at Dolphin Mall,Miami,FL,33172,11275 NW 12th St,3059949343,https://www.marriott.com/hotels/travel/miadm-courtyard-miami-at-dolphin-mall/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Luxury,2.7,384.85,"Pet-Friendly, Business Centre, Parking, Rooftop Terrace",98,2026-04-10 00:15:14.962654+03
274,Travelitout Inc,Miami,FL,33126,415 NW 85th Pl Apt 8,7865050688,http://www.travelitout.com/,Luxury,4.3,82.35,"EV Charging, Room Service, Concierge, Parking, Free Wi-Fi, Kids Club, Restaurant",379,2026-04-10 00:15:14.962654+03
275,The Ritz-Carlton,Miami,FL,33133,2700 Tigertail Ave,7864703400,http://www.ritzcarlton.com/en/Default.htm,Resort,4.7,344.88,"Spa, Business Centre, 24-Hour Front Desk",105,2026-04-10 00:15:14.962654+03
276,123 Vacations,Miami,FL,33122,2500 NW 79th Ave Ste 103,7865175345,,Budget,4.1,329.43,"Rooftop Terrace, Concierge, Spa, Free Wi-Fi, Swimming Pool, Airport Shuttle",133,2026-04-10 00:15:14.962654+03
277,Be Live Hotels,Miami,FL,33126,5775 Blue Lagoon Dr,3052641240,,Resort,3.8,326.79,"Business Centre, Laundry Service, 24-Hour Front Desk, Bar, Conference Rooms, Room Service, Rooftop Terrace",321,2026-04-10 00:15:14.962654+03
278,Element by Westin,Miami,FL,33122,3399 NW 72nd Ave Ste 205B,7865077380,http://www.starwoodhotels.com/element,Mid-range,4.2,219.21,"EV Charging, Spa, Pet-Friendly",232,2026-04-10 00:15:14.962654+03
279,Hilton Garden Inn,Miami,FL,33166,7220 NW 36th St,3057169800,http://hiltongardeninn1.hilton.com/,Budget,4.8,103.62,"24-Hour Front Desk, Pet-Friendly, Rooftop Terrace, Business Centre",125,2026-04-10 00:15:14.962654+03
280,La Quinta,Miami,FL,33166,7401 NW 36th St,3055999902,http://www.laquinta.com/,Boutique,3.8,285.46,"Laundry Service, Rooftop Terrace, Gym, Airport Shuttle, Free Wi-Fi, Room Service",383,2026-04-10 00:15:14.962654+03
281,Miami Hostels,Miami,FL,33142,3525 NW 25th St,3059059695,,Boutique,2.8,372.22,"Business Centre, Kids Club, Restaurant, Parking",101,2026-04-10 00:15:14.962654+03
282,Interamerican Hotels Corp,Miami,FL,33146,3850 Bird Rd Ste 302,3054482488,http://www.soundhospitality.com/,Luxury,3.3,529.02,"Room Service, Restaurant, Kids Club, Rooftop Terrace",356,2026-04-10 00:15:14.962654+03
283,The Mutiny Hotel,Miami,FL,33133,2951 S Bayshore Dr,3054412100,https://www.providentresorts.com/mutiny-hotel,Budget,3.6,417.38,"Laundry Service, Concierge, Room Service, Free Wi-Fi",380,2026-04-10 00:15:14.962654+03
284,Residence Inn by Marriott Miami Coconut Grove,Miami,FL,33133,2835 Tigertail Ave,3052859303,https://www.marriott.com/hotels/travel/miaco-residence-inn-miami-coconut-grove/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Boutique,3.0,424.92,"Spa, Restaurant, 24-Hour Front Desk",186,2026-04-10 00:15:14.962654+03
285,Homewood Suites by Hilton Miami-Airport/Blue Lagoon,Miami,FL,33126,5500 Blue Lagoon Dr,3052613335,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_MIABLHW_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391&redirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FMIABLHW%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX,Budget,3.0,177.49,"Kids Club, Rooftop Terrace, Room Service, Pet-Friendly, Bar, Laundry Service",78,2026-04-10 00:15:14.962654+03
286,Hilton Hotels & Resorts,Miami,FL,33126,5201 Blue Lagoon Dr Ste 600,3054443444,http://www1.hilton.com/,Luxury,3.4,356.77,"Gym, Airport Shuttle, Rooftop Terrace, Swimming Pool, Spa",176,2026-04-10 00:15:14.962654+03
287,Hilton Garden Inn Miami Airport West,Miami,FL,33122,3550 NW 74th Ave,3056297701,http://www3.hilton.com/,Boutique,2.8,395.19,"Room Service, Concierge, Airport Shuttle, Pet-Friendly, Bar, Kids Club, Gym",269,2026-04-10 00:15:14.962654+03
288,Vacaciones Laguna Suite,Miami,FL,33135,1250 SW 27th Ave Ste 502,8883915002,http://www.vacacioneslagunasuite.com/,Mid-range,4.1,325.23,"Pet-Friendly, Airport Shuttle, Restaurant, EV Charging, Concierge, Business Centre",337,2026-04-10 00:15:14.962654+03
289,Sheraton Miami Airport Hotel & Executive Meeting Center,Miami,FL,33142,3900 NW 21st St,3058713800,https://www.marriott.com/hotels/travel/miaes-sheraton-miami-airport-hotel-and-executive-meeting-center/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Boutique,2.6,525.68,"Airport Shuttle, Bar, Room Service, Parking, Laundry Service, Rooftop Terrace",273,2026-04-10 00:15:14.962654+03
290,Element Miami International Airport,Miami,FL,33142,3525 NW 25th St,3056361600,https://www.marriott.com/hotels/travel/miael-element-miami-international-airport/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Luxury,3.5,254.89,"EV Charging, Restaurant, Gym, Pet-Friendly, Free Wi-Fi, Room Service",132,2026-04-10 00:15:14.962654+03
291,Hyatt Hotels & Resorts,Miami,FL,33131,400 SE 2nd Ave,3053743850,,Boutique,3.2,158.55,"Restaurant, Laundry Service, EV Charging, Parking, Kids Club",77,2026-04-10 00:15:14.962654+03
292,Hyatt Regency Miami,Miami,FL,33131,400 SE 2nd Ave,3053581234,https://miami.regency.hyatt.com/en/hotel/home.html,Boutique,3.9,436.43,"Conference Rooms, Swimming Pool, Laundry Service, Parking, Spa",237,2026-04-10 00:15:14.962654+03
293,Fairfield Inn & Suites by Marriott Miami Airport South,Miami,FL,33126,4101 NW 11th St,7864562100,https://www.marriott.com/hotels/travel/miapt-fairfield-inn-and-suites-miami-airport-south/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,Mid-range,2.8,195.34,"Laundry Service, Parking, 24-Hour Front Desk",64,2026-04-10 00:15:14.962654+03
294,Fairfield Inn & Suites,Miami,FL,33126,1201 NW 42nd Ave,3056430055,http://www.fairfieldinn.com/,Budget,3.6,436.69,"Bar, 24-Hour Front Desk, Concierge, Gym",335,2026-04-10 00:15:14.962654+03
295,Lees Custom Keys,Miami,FL,33129,1751 SW 3rd Ave,7865221391,,Mid-range,2.8,455.83,"24-Hour Front Desk, Parking, Restaurant",185,2026-04-10 00:15:14.962654+03
296,Alliance Hotel & Reservation,Miami,FL,33101,Miami 33101,7862653263,,Boutique,4.9,191.11,"Kids Club, Spa, Airport Shuttle, Room Service, Laundry Service",230,2026-04-10 00:15:14.962654+03
297,ATM Operations,Miami,FL,33131,100 SE 4th St,3053059119,,Boutique,4.8,482.86,"Airport Shuttle, Business Centre, Conference Rooms, 24-Hour Front Desk",184,2026-04-10 00:15:14.962654+03
